smiles,HalfLife,group
NCC1(CC(=O)O)CCCCC1,0.72427587,valid
N=C(N)NC(CS)C(=O)O,0.127104798,valid
CCCC(C)(COC(N)=O)COC(N)=O,1.146128036,valid
O=C(O)CO,0.322219295,valid
CC(C)(S)C(N)C(=O)O,0.482873584,valid
O=C(O)CC(NC(=O)CP(=O)(O)O)C(=O)O,0.679427897,valid
CC(S)C(=O)NCC(=O)O,1.740362689,valid
CCCC(CCC)C(=O)O,1.079181246,valid
CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,0.755874856,valid
CC[C@@]1(O)CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,0.826074803,valid
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,0.819543936,valid
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,1.041392685,valid
CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I,0.322219295,valid
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0.176091259,valid
CN(C(=O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I,0.361727836,valid
CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0.322219295,valid
COC[C@@H](O)CN(C(C)=O)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I,0.309630167,valid
COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,0.414973348,valid
CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)N[C@H](CO)[C@H](O)CO)c(I)c(C(=O)N[C@H](CO)[C@H](O)CO)c1I)c1c(I)c(C(=O)N[C@H](CO)[C@H](O)CO)c(I)c(C(=O)N[C@H](CO)[C@H](O)CO)c1I,0.307496038,valid
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)[C@H](OCc2ccccc2)[C@H](C)O1)C3=O,1.539076099,valid
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(C)=O)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,1.153509989,valid
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,1.505149978,valid
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1)C3=O,1.556302501,valid
COc1cccc2c(O)c3c(c(N)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,1.139879086,valid
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)[C@H](I)[C@H](C)O1)C3=O,1.012837225,valid
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N2CCO[C@H](OC)C2)[C@H](O)[C@H](C)O1)C3=O,1.691965103,valid
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@@H]1C[C@H](N)[C@H](O[C@@H]2CCCCO2)[C@H](C)O1)C3=O,1.045322979,valid
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,0.806179974,valid
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC(C)C(C)=O,0.431363764,valid
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0.462397998,valid
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.857332496,valid
CCN(CC)CCNC(=O)c1ccc(N)cc1,0.491361694,valid
CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,0.579783597,valid
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0.505149978,valid
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0.84509804,valid
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1,0.84509804,valid
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CC[Si](C)(C)C,1.120573931,valid
CC[C@@]1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(F)c(F)cc3nc2-1,0.491361694,valid
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](N)CC3,0.826074803,valid
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(O)ccc3nc2-1,0.222716471,valid
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,0.954242509,valid
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CN1CCN(C)CC1)OCCO3,0.549003262,valid
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccc(O)cc1c2[Si](C)(C)C(C)(C)C,0.146128036,valid
CCc1c2c(nc3ccc(OC(=O)CCC(=O)Oc4c(C)c(C)c5c(c4C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O5)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,0.57634135,valid
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0.361727836,valid
C[C@H](N)Cc1ccccc1,0.86332286,valid
CN(C)CCOC(c1ccccc1)c1ccccc1,0.968482949,valid
CN(C)CC(Oc1ccccc1)Oc1ccccc1,0.643452676,valid
CN[C@@H](C)Cc1ccccc1,1.079181246,valid
C#CCN(C)C(C)Cc1ccccc1,0.113943352,valid
CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,1.748188027,valid
C[C@H]1COc2c(N3CCN(C)CC3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,1.303196057,valid
COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1.293141483,valid
C[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC(F)F)CCN1,0.770852012,valid
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.579783597,valid
NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0.73239376,valid
Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,0.322219295,valid
N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1.127752516,valid
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1.0,valid
Cc1c(F)c(N2CCN[C@H](C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0.963787827,valid
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.944482672,valid
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.913813852,valid
COc1c(N2C[C@@H](C)C[C@H](N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,1.130333768,valid
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.949390007,valid
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.322219295,valid
N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2,0.819543936,valid
C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,1.301029996,valid
C[C@H]1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.781036939,valid
CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.668385917,valid
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,0.707570176,valid
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0.934498451,valid
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,0.919078092,valid
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN[C@@H](C)C3)c(F)c21,0.908485019,valid
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0.648360011,valid
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,1.041392685,valid
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,0.567026366,valid
N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,1.041392685,valid
O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@H]1O,0.136720567,valid
O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1[C@H](O)C[C@@](O)(C(=O)O)C[C@H]1OC(=O)C=Cc1ccc(O)c(O)c1,-0.244125144,valid
O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)C=Cc2ccc(O)c(O)c2)[C@H]1O,0.501059262,valid
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,0.531478917,valid
CNS(=O)(=O)Cc1ccc2[nH]cc(CCCN3CCN(c4ncncc4OC)CC3)c2c1,0.720985744,valid
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0.62324929,valid
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.041392685,valid
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0.819543936,valid
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,0.342422681,valid
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.230448921,valid
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,0.556302501,valid
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,1.541579244,valid
CN(C)CCCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1[C@H](O)CO,0.609594409,valid
OC[C@H](O)c1oc(O)c(O)c1O,1.056904851,valid
C[C@@H]1O[C@@H]1P(=O)(O)O,0.278753601,valid
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,1.662757832,valid
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.84509804,valid
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,-0.008773924,valid
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,0.954242509,valid
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,0.929418926,valid
CCN(CC)CC(=O)Nc1c(C)cccc1C,0.204119983,valid
CCOc1ccc(NC(C)=O)cc1,-0.036212173,valid
CC(NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,1.335858911,valid
CCCNC(C)C(=O)Nc1ccccc1C,0.255272505,valid
Cc1cccc(C)c1NC(=O)NCCCNC(C)C,0.698970004,valid
Cc1cccc(C)c1NC(=O)C(C)N,1.079181246,valid
CC[C@H](C)C(NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)O,-0.37675071,test
CC[C@H](C)C(NC(=O)C(C)NC(=O)C(NC(=O)C(CCC(N)=O)NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)C(CCCCN)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CCSC)NC(=O)C(CS)NC(=O)C(NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(N)CS)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C)C(=O)N1CCCC1C(N)=O)C(C)C,-0.086186148,test
CC[C@H](C)C(NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(N)=O,0.602059991,test
CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCCCC(NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C)[C@@H](C)CC)C(=O)O,0.908485019,test
CC[C@H](C)C1NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(CCSC)NC(=O)C(CCCCN)NC(=O)C2CCCN2C(=O)C(N)CO)C(C)C)CSSCC(C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc2c[nH]cn2)C(=O)O)C(C)C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CO)NC1=O,-0.522878745,test
CC[C@H](C)C(NC(=O)C1CCCN1C(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(C)NC(=O)C(CS)NC(=O)C(NC(=O)C(C)NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C(CS)NC(=O)C(N)CCCCN)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NCC(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O)C(C)C)[C@@H](C)O,-0.22184875,test
CC(C)CC(NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)NC(C(N)=O)C(C)C,0.382017043,test
CC(C)CC(NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(N)Cc1ncc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)NC(C(=O)O)C(C)C,-0.886056648,test
CC[C@@H](C)C(NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)NC(CCSC)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(N)=O)[C@H](C)CC)C(C)C)[C@@H](C)O,-0.721246399,test
CC[C@H](C)C(NC(=O)C1CCCN1C(=O)C(NC(=O)C(N)Cc1ccccc1)C(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(N)=O)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)NC(CCO)C(=O)O)[C@@H](C)O,-1.096910013,test
CC[C@H](C)C(NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(CCSC)NC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(C)NC(=O)C(CC(N)=O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CCSC)NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C1CCCN1C(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCCCN)NC(=O)C(N)[C@@H](C)O)[C@@H](C)O)C(C)C)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)C(N)=O,0.602059991,test
CC[C@@H](C)C(NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(N)CO)C(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)NC(CCSC)C(=O)NC(CCC(=O)O)C(=O)NC(CCCN=C(N)N)C(=O)NC(C(=O)NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C)C(C)C,-0.853871964,test
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CO)NC(=O)C(CCC(N)=O)NC(=O)C(N)CC(=O)O)C(C)C)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)[C@H](C)O)[C@H](C)O,-0.244125144,test
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CSC12)c1nsc(N)n1,0.342422681,test
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,0.278753601,test
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)c1csc(N)n1,0.322219295,test
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,-0.050609993,test
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,0.62324929,test
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(N)n3CCO)CS[C@H]12)c1csc(N)n1,0.462397998,test
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,0.079181246,test
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CN3C=CN4NC=CC=C34)CS[C@H]12)c1nsc(N)n1,0.230448921,test
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,0.230448921,test
CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,0.255272505,test
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,0.176091259,test
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,0.880813592,test
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CS[C@H]12)c1csc(N)n1,0.056904851,test
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(-c4cnco4)cc3)CS[C@H]12)c1csc(N)n1,0.250420002,test
Nc1nc(C(=NO)C(=O)NC2C(=O)N3C(C(=O)O)=C(C=C4CCN(CC(F)(F)F)C4=O)CS[C@H]23)cs1,0.579783597,test
NC12CC3CC(CC(C3)C1)C2,1.204119983,test
O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,1.635483747,test
N#CN,-0.366531544,test
O=P1(N(CCCl)CCCl)NCCCO1,0.903089987,test
NC(O)=NO,0.531478917,test
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],0.230448921,test
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,0.278753601,test
O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,0.612783857,test
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.672097858,test
O=S(=O)(O)CCS,-0.443697499,test
CN(C)C(N)=NC(=N)N,0.230448921,test
