smiles,BBBP,group
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3N=C(N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,0,training
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,1,training
NS(=O)(=O)c1cc2c(cc1Cl)N[C@H]([C@@H]1C[C@@H]3C=C[C@@H]1C3)NS2(=O)=O,0,training
C=C[C@@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c1ccnc2ccccc12,1,training
CN(C)Cc1ccc(CSCCNc2nc(=O)c(Cc3ccc4ccccc4c3)c[nH]2)o1,0,training
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
CCCC(CCC)(CCC)C(N)=O,1,training
CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,0,training
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,0,training
COc1ccc(CCO[C@@H]2CCCC[C@@H]2N2CC[C@H](O)C2)cc1OC,0,training
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,1,training
O=C(O[C@@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,1,training
C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)C=C4CC(=O)CCC4[C@H]3CC[C@@]21C,1,training
ClC=C(Cl)Cl,1,training
CC[C@@H]1CC[C@H](N)[C@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3OC[C@@](C)(O)[C@H](NC)[C@@H]3O)[C@@H](N)C[C@@H]2N)O1,0,training
C[C@H](O)[C@H](O)[C@@H]1CNc2[nH]c(N)nc(=O)c2N1,0,training
COc1ccc(OC[C@H]2CN(C)CCC2c2ccccc2)cc1,1,training
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CS[C@H]12)c1nsc(N)n1,0,training
COc1cc2c(cc1CNC1CCCNC1c1ccccc1)N(S(C)(=O)=O)C(C)C2,0,training
CN[C@@H]1CC[C@@H](c2ccccc2)c2ccccc21,1,training
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,1,training
COc1cc2c(c(CN[C@@H]3CCCN[C@H]3c3ccccc3)c1)OCC2,1,training
CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,1,training
Cc1nc(C)c(C)nc1C,0,training
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,1,training
CC1(C)S[C@@H]2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O,0,training
CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C\C#N)c3ccccc32)CC1,1,training
CCCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,0,training
C=Cc1c(C)c2[nH]c1=CC1=[N+]C(=Cc3[nH]c(c(C)c3CCC(=O)[O-])C=C3N=C(C=2)C2=CC=C(C(=O)OC)C(C(=O)OC)C32C)C(CCC(=O)OC)=C1C,0,training
Cc1ccc(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)O[C@@H]2C)c2c1Oc1c(C)c(O)c(N)c(=C(O)N=C3C(=O)NC(C(C)C)C(=O)N4CCCC4C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)O[C@@H]3C)c1=N2,0,training
Cc1ccc(C(C)C)c(OCC2=NCCN2)c1,0,training
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,0,training
C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,1,training
CCC(NC(=O)c1c(OCCNC(=O)C2CCCN2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,training
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,1,training
CCCC=c1ncc(=CC(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,0,training
C[C@@H](O)C1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,0,training
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,1,training
NCCCN1c2ccccc2Sc2ccc(Cl)cc21,1,training
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,1,training
CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O,1,training
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC1CCCC1,1,training
CN1CCC(OC2c3ccccc3CCc3ccccc32)CC1,1,training
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(O)C=C[C@H]3[C@H]1C5,1,training
CN(C)CCCN1c2ccccc2Sc2cccnc21,1,training
Nc1nc(=O)c2ncn(CC[C@@H](O)CO)c2[nH]1,1,training
CN(C)C1C(=O)C(C(=O)NCN2CCN(C(N)=NC(=N)N)CC2)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0,training
CC(=O)Oc1ccccc1C(=O)O,1,training
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(Cl)C(Cl)CC3(C)C2(C(=O)CO)O1,1,training
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,1,training
CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,0,training
CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,1,training
CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,0,training
CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1,1,training
O=C(CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1)N1CCC2(CC1)OCCO2,1,training
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,0,training
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3C([N+](C)C)C(=O)C(C(N)=O)C(=O)C3(O)C([O-])=C1C2=O,0,training
C[C@@]12CC=C3C4=C(CCC3[C@H]1CC[C@]2(O)CC#N)CC(=O)CC4,1,training
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0,training
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccsc2[C@H]1CN1CCCC1,1,training
CCN1CCCC1CNC(=O)c1cc(C(C)=O)ccc1OC,1,training
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,1,training
CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,1,training
CCCCOC(=O)C(=O)C1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,1,training
CCC1(c2ccccc2)NCC(=O)NC1=O,1,training
C[C@H](N)[C@@H](O)c1ccccc1,1,training
C=CC1CC2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,0,training
O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,1,training
C[C@H]1O[C@H]1P(=O)(O)O,0,training
C=CC[N+]1([C@@H]2C[C@@H]3[C@@H]4CC[C@@H]5C[C@H](O)[C@H](N6CCOCC6)CC5(C)[C@@H]4CCC3(C)[C@@H]2OC(C)=O)CCCC1,0,training
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0,training
Oc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,1,training
CN1C[C@@H]2Cc3ccc(Cl)cc3[C@@H](c3ccccc3)[C@@H]2C1,1,training
C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,1,training
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,1,training
COc1c(O)c(C)c(C=CCCCCCCCCO)c(O)c1OC,1,training
CN1CCN(c2ccccc2Cc2ccccc2)CC1,1,training
Cc1csc([N+][C-](N)N)n1,1,training
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,0,training
Clc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,1,training
OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,0,training
O=C(O)C1=C(C[n+]2ccc(CCS(=O)(=O)[O-])cc2)CS[C@@H]2C(NC(=O)C(NC(=O)c3[nH]cnc3C(=O)O)c3ccccc3)C(=O)N12,0,training
CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,1,training
C=NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1,0,training
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)C32)OCO4)cc(OC)c1O,0,training
CC(NNC(=O)c1ccccc1)c1ccccc1,1,training
CC[C@H](CO)NCCN[C@H](CC)CO,0,training
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,training
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1,training
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0,training
CCCCOCC(CN1C(=O)NC(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,1,training
CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0,training
CC(C)(C)NC[C@@H](O)c1cc(O)cc(O)c1,1,training
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CC=C4CC(=O)CCC4[C@@H]3C=C[C@@]21CC,1,training
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1,training
CC(=O)O[C@@H]1C[C@@H]2CC[C@@H]3[C@H]4C[C@H]([N+]5(C)CCCCC5)[C@H](OC(C)=O)C4(C)CC[C@@H]3C2(C)C[C@@H]1[N+]1CCCCC1,0,training
Cc1cccc(C)c1Nc1ncc(-c2ccc(OCCN3CCCC3)cc2)n2cncc12,1,training
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1,training
OCc1cccnc1,0,training
CCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,1,training
CNCC=C(c1ccc(Br)cc1)c1cccnc1,1,training
CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C\C=C\[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC,0,training
CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,0,training
NC(CO)(CO)CO,0,training
COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,0,training
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,1,training
CC(=O)OCC(=O)[C@@]1(OC(=O)c2ccco2)[C@H](C)C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
Cc1cccc(Cl)c1Nc1nc2ccc(N3CCNC(C)C3)nc2n2cncc12,0,training
CC1(C)SC2C(NC(=O)C(N=[N+]=[N-])c3ccccc3)C(=O)N2C1C(=O)O,0,training
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,1,training
CN(C)CCOc1ccc(-c2nc(-c3ccc4c(c3)CCC4=NCO)c(-c3ccncc3)[nH]2)cc1,0,training
CO[C@@]1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2C(C(=O)O)C(C)(C)S[C@@H]21,0,training
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0,training
CON=C(C(=O)NC1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)C1C)c1csc(N)n1,0,training
CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(C)=C4CC(=O)CCC4(C)C3C(O)CC21C,1,training
CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,1,training
Cc1ccc(S(=O)(=O)NC(=O)N[C@@H]2[C@H]3CC[C@](C)([C@H]2O)C3(C)C)cc1,1,training
C[C@](N)(Cc1ccc(O)cc1)C(=O)O,0,training
CC(=O)OCC/C(SC(C)=O)=C(/C)N(C=O)Cc1cnc(C)nc1N,1,training
CN(C)c1nc(O)c(-c2ccccc2)o1,1,training
CN[C@H](C)CC1CCCCC1,1,training
O=C(CCCl)NCc1ccccc1,1,training
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,0,training
CC(C)Oc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,1,training
COC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(Cl)c(Cl)c1,0,training
CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,1,training
C/C=C/C=C/C1OC(O)(C(CC)C(=O)NC/C=C/C=C(\C)C(OC)C(C)C2OC(/C=C/C=C/C=C(\C)C(=O)c3c(O)ccn(C)c3=O)C(O)C2O)C(O)C(OC2OC(C)C(OC3OC(C)C(OC)C(O)C3OC)C(OC)C2O)C1(C)C,0,training
O=P1(N(CCCl)CCCl)OCCCN1CCCl,1,training
CC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,training
CCCn1c(=O)c2[nH]c(C3CCC(=O)C3)nc2n(CCC)c1=O,0,training
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4OC)CC3)c2cc1OC,1,training
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0,training
CCc1[nH]c(=O)[nH]c1C(=O)c1ccncc1,1,training
COCCOCC(CC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2,0,training
OC(c1ccccc1)(c1ccccc1)C1CCCCN1,1,training
COC1/C=C\OC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0,training
O=c1[nH]c(=O)n([C@@H]2C[C@H](O)[C@H](CO)O2)cc1C(F)(F)F,0,training
Clc1ccc(CS[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0,training
CN(C(=O)CNC1CC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,1,training
CC(=O)OCC(C)C,1,training
CN1CCc2cc(Cl)c(O)cc2C(c2cc(Br)cc3c2OCC3)C1,1,training
O=C(O)P(=O)(O)O,1,training
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CC2COc3ccccc3O2)CC1,1,training
C[N+]1(CCCS(=O)(=O)[O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0,training
CC(=O)OC1(C(C)=O)CCC2C3CC(C)=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,training
CCC1(CC)O[C@@H]2C[C@H]3C4CC=C5CC(=O)C=CC5(C)[C@@]4(F)[C@@H](O)CC3(C)[C@]2(C(=O)CO)O1,1,training
CCOC(=O)N(CCN(C)C)c1cccc(C(F)(F)F)c1,1,training
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,1,training
COC(=O)c1c(C)cc([N+](=O)[O-])c(C(=O)OCCN(C)Cc2ccccc2)c1C1C=C(C)NC(C)=C1,1,training
Clc1cc(Cl)c(OCC#CI)cc1Cl,0,training
CCOC(=O)N1CCC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1,training
COc1ccc(-n2nnnc2C(F)(F)F)cc1CNC1CCCNC1c1ccccc1,1,training
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1,training
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,1,training
OC(c1ccccc1)(c1ccccc1)C1CC1c1ccncc1,1,training
CC[C@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)CC(C)C(=O)C(C)[C@@H](O)[C@]1(C)O,0,training
Clc1ccc(N2CCN(C/C=C/c3ccccc3)CC2)nn1,1,training
CC(C)c1cc2c(cc1S(=O)(=O)O)C1(C)CCCC(C)(C(=O)O)[C@H]1CC2,0,training
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0,training
CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,1,training
O=C(O)C1C(=CCO)O[C@H]2CC(=O)N12,1,training
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@H](O)[C@@H]1O,0,training
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,1,training
FC(F)Oc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,1,training
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,1,training
CCCCCCN1CCC(C(=O)N(C)CC)(c2ccccc2)CC1,1,training
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,1,training
N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,1,training
O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3ccccc32)CC1,1,training
CN(C)c1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,0,training
CN(CCc1cc2cccc3c2n1-c1ccccc1CC3)Cc1ccccc1,1,training
CC(=O)C1CC[C@H]2[C@@H]3CC(C)=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,1,training
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1,training
Cc1ccc(C)c(C)c1,1,training
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,0,training
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,1,training
CC(=O)C1CSc2ccccc2N1CCC1CCCCN1C,0,training
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0,training
COc1ccc(CCN2CCN(c3ccccc3Cl)CC2)cc1OC,1,training
COCC1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1C,1,training
CCCCCC(=O)CCC1(C)C2Cc3ccc(O)cc3C1(C)CCN2C,1,training
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,1,training
CC1NCCOC1c1ccccc1,1,training
COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1,0,training
CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,0,training
O=C1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1O,1,training
CC1C2Cc3ccc(O)cc3C1(C)CCN2C,1,training
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,training
COc1cc2c(cc1OC)CN(C(=O)C(C)NC(CCc1ccccc1)C(=O)O)C(C(=O)O)C2,0,training
O=NN(CCCl)C(=O)NC1CCCCC1,1,training
Cc1cc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)no1,0,training
Cc1cc(Cl)ccc1OC(C)C(=O)O,1,training
CC12CC(N)C1CN(c1nc3c(cc1F)c(=O)c(C(=O)O)cn3C1CC1)C2,0,training
CCCCCCCCCNc1ncnc2[nH]ccc12,1,training
CC(C)Cn1cnc2c(N)nc3ccccc3c21,0,training
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0,training
NS(=O)(=O)c1cc(Cl)cc(NCc2ccco2)c1C(=O)O,1,training
CCCCCCCCCCOc1c(OC)cc(C(N)=O)cc1OC,1,training
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,1,training
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0,training
CC(=CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,1,training
CC[C@@H]([C@@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,0,training
CN1C2CCC1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,1,training
NC(Cc1ccc(O)c(O)c1)C(=O)O,0,training
CC#CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,0,training
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,training
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,0,training
CNCCOC(c1ccccc1)c1ccccc1C,1,training
CN1[C@H]2CC[C@H]1[C@@H](CC(=O)O)[C@@H](OC(=O)c1ccccc1)C2,0,training
CCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(OC)ccc5c4C12CCN(CC1CC1)C3C5,1,training
CC(C)NCC(O)c1ccc(O)c(O)c1,0,training
CC(C)[N+]C[C@@H]1CCc2cc(CO)c([N+](=O)[O-])cc2N1,0,training
COC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3C=CCC=C3)C2SC1,0,training
O=C1NC(=O)C(CC2CCCCN2)(c2ccccc2)C(=O)N1,1,training
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,0,training
Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,0,training
CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0,training
CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)C)[C@]21CO1,1,training
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,1,training
CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,training
Oc1c2c(c(O)n1CCCCN1CCN(c3ncccn3)CC1)[C@@H]1C=C[C@H]2[C@@H]2C=C[C@@H]21,1,training
CNCCCCOc1ccccc1Cc1ccccc1,1,training
COc1ccc2c(c1OC)[C@]13CCN(C)[C@H](C2)[C@]1(O)CC[C@@H](O)C3,1,training
C=C1c2c(Cl)ccc(O)c2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,0,training
CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,1,training
CCN(CC)CCN1c2ccccc2Sc2ccccc21,1,training
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2[C@H]1CN1CCCC1,1,training
O=C(CN1CCC(c2ccc(F)cc2)C(COc2ccc3c(c2)OCO3)C1)c1ccc(F)cc1,1,training
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,1,training
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,1,training
CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccc(O)cc12,0,training
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,0,training
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(/C(C)=N/NC(=O)c2ccccc2)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,0,training
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1,training
O=C1c2cccc3c2[C@@H](CCC3)CN1[C@@H]1CN2CCC1CC2,1,training
CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
CCC(Br)(C(N)=O)C(C)C,1,training
CC(=O)NC(CCC(N)=O)C(=O)O,1,training
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,0,training
OCCN1CCN(CCCN2c3ccccc3Sc3cc(Cl)cnc32)CC1,1,training
COC(=O)C1C(=O)CC(=Nc2cccc(OC(F)(F)F)c2)CC1C,0,training
CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O,1,training
CN(C)CC(=O)N1c2ccccc2Sc2ccccc21,1,training
CCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,1,training
COC(=O)C1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1,training
COc1ccc(C=C2CCCN=C2c2cccnc2)c(OC)c1,1,training
CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,1,training
O=P([O-])(O)C(O)(C[n+]1cc[nH]c1)P(=O)(O)O,0,training
FC(Br)C(F)(F)F,1,training
